metric,mean,std,mode,alpha,delay_intensity,target_fraction,runs,run_mode,training_mean_reward,training_reward_history
fork_rate,0.0,0.0,C,0.25,0,0.0,10,C,-0.1437494598843398,"[-0.15121414642449388, -0.137266501767538, -0.1397791533204382, -0.13608579666236972, -0.14772233822679148, -0.14779974702437343, -0.144431052582844, -0.14569694306586978]"
orphan_blocks,482.5,13.842366528564078,C,0.25,0,0.0,10,C,-0.1437494598843398,"[-0.15121414642449388, -0.137266501767538, -0.1397791533204382, -0.13608579666236972, -0.14772233822679148, -0.14779974702437343, -0.144431052582844, -0.14569694306586978]"
delay_usage_freq,0.7056666666666668,0.0913857648908809,C,0.25,0,0.0,10,C,-0.1437494598843398,"[-0.15121414642449388, -0.137266501767538, -0.1397791533204382, -0.13608579666236972, -0.14772233822679148, -0.14779974702437343, -0.144431052582844, -0.14569694306586978]"
delay_cost,200608.6557007499,30652.926834626058,C,0.25,0,0.0,10,C,-0.1437494598843398,"[-0.15121414642449388, -0.137266501767538, -0.1397791533204382, -0.13608579666236972, -0.14772233822679148, -0.14779974702437343, -0.144431052582844, -0.14569694306586978]"
mean_reward,-0.13576780896624724,0.010457270538521411,C,0.25,0,0.0,10,C,-0.1437494598843398,"[-0.15121414642449388, -0.137266501767538, -0.1397791533204382, -0.13608579666236972, -0.14772233822679148, -0.14779974702437343, -0.144431052582844, -0.14569694306586978]"
epsilon,0.05,0.0,C,0.25,0,0.0,10,C,-0.1437494598843398,"[-0.15121414642449388, -0.137266501767538, -0.1397791533204382, -0.13608579666236972, -0.14772233822679148, -0.14779974702437343, -0.144431052582844, -0.14569694306586978]"
REV,0.2041666666666667,0.0287416117661063,no_targeting,0.25,0,0.0,10,no_targeting,-0.11219352515575677,"[-0.09635522830786102, -0.11233731585369315, -0.12003811497189967, -0.10928463994003818, -0.11497082667760748, -0.11815989151496215, -0.11294894667332528, -0.11345323730666725]"
attacker_blocks,122.5,17.244967059663782,no_targeting,0.25,0,0.0,10,no_targeting,-0.11219352515575677,"[-0.09635522830786102, -0.11233731585369315, -0.12003811497189967, -0.10928463994003818, -0.11497082667760748, -0.11815989151496215, -0.11294894667332528, -0.11345323730666725]"
total_blocks,600.0,0.0,no_targeting,0.25,0,0.0,10,no_targeting,-0.11219352515575677,"[-0.09635522830786102, -0.11233731585369315, -0.12003811497189967, -0.10928463994003818, -0.11497082667760748, -0.11815989151496215, -0.11294894667332528, -0.11345323730666725]"
fork_rate,0.0,0.0,no_targeting,0.25,0,0.0,10,no_targeting,-0.11219352515575677,"[-0.09635522830786102, -0.11233731585369315, -0.12003811497189967, -0.10928463994003818, -0.11497082667760748, -0.11815989151496215, -0.11294894667332528, -0.11345323730666725]"
orphan_blocks,476.5,17.244967059663782,no_targeting,0.25,0,0.0,10,no_targeting,-0.11219352515575677,"[-0.09635522830786102, -0.11233731585369315, -0.12003811497189967, -0.10928463994003818, -0.11497082667760748, -0.11815989151496215, -0.11294894667332528, -0.11345323730666725]"
delay_usage_freq,0.552,0.2227283126020756,no_targeting,0.25,0,0.0,10,no_targeting,-0.11219352515575677,"[-0.09635522830786102, -0.11233731585369315, -0.12003811497189967, -0.10928463994003818, -0.11497082667760748, -0.11815989151496215, -0.11294894667332528, -0.11345323730666725]"
delay_cost,194756.746145574,29379.421507503503,no_targeting,0.25,0,0.0,10,no_targeting,-0.11219352515575677,"[-0.09635522830786102, -0.11233731585369315, -0.12003811497189967, -0.10928463994003818, -0.11497082667760748, -0.11815989151496215, -0.11294894667332528, -0.11345323730666725]"
mean_reward,-0.11154679609667947,0.007508625701834674,no_targeting,0.25,0,0.0,10,no_targeting,-0.11219352515575677,"[-0.09635522830786102, -0.11233731585369315, -0.12003811497189967, -0.10928463994003818, -0.11497082667760748, -0.11815989151496215, -0.11294894667332528, -0.11345323730666725]"
epsilon,0.05,0.0,no_targeting,0.25,0,0.0,10,no_targeting,-0.11219352515575677,"[-0.09635522830786102, -0.11233731585369315, -0.12003811497189967, -0.10928463994003818, -0.11497082667760748, -0.11815989151496215, -0.11294894667332528, -0.11345323730666725]"
REV,0.22016666666666662,0.012132244558394432,no_rl,0.25,0,0.0,10,no_rl,,
attacker_blocks,132.1,7.279346735036661,no_rl,0.25,0,0.0,10,no_rl,,
total_blocks,600.0,0.0,no_rl,0.25,0,0.0,10,no_rl,,
fork_rate,0.0,0.0,no_rl,0.25,0,0.0,10,no_rl,,
orphan_blocks,466.9,7.27934673503666,no_rl,0.25,0,0.0,10,no_rl,,
delay_usage_freq,0.0,0.0,no_rl,0.25,0,0.0,10,no_rl,,
delay_cost,187514.63355289595,23288.20515461199,no_rl,0.25,0,0.0,10,no_rl,,
mean_reward,0.0,0.0,no_rl,0.25,0,0.0,10,no_rl,,
epsilon,0.0,0.0,no_rl,0.25,0,0.0,10,no_rl,,
REV,0.24783333333333335,0.025483594335315298,no_cost,0.25,0,0.0,10,no_cost,0.24146428571428571,"[0.23, 0.24083333333333334, 0.24055555555555555, 0.23916666666666667, 0.246, 0.2452777777777778, 0.24404761904761904, 0.24583333333333332]"
attacker_blocks,148.7,15.290156601189175,no_cost,0.25,0,0.0,10,no_cost,0.24146428571428571,"[0.23, 0.24083333333333334, 0.24055555555555555, 0.23916666666666667, 0.246, 0.2452777777777778, 0.24404761904761904, 0.24583333333333332]"
total_blocks,600.0,0.0,no_cost,0.25,0,0.0,10,no_cost,0.24146428571428571,"[0.23, 0.24083333333333334, 0.24055555555555555, 0.23916666666666667, 0.246, 0.2452777777777778, 0.24404761904761904, 0.24583333333333332]"
fork_rate,0.0,0.0,no_cost,0.25,0,0.0,10,no_cost,0.24146428571428571,"[0.23, 0.24083333333333334, 0.24055555555555555, 0.23916666666666667, 0.246, 0.2452777777777778, 0.24404761904761904, 0.24583333333333332]"
orphan_blocks,450.3,15.290156601189175,no_cost,0.25,0,0.0,10,no_cost,0.24146428571428571,"[0.23, 0.24083333333333334, 0.24055555555555555, 0.23916666666666667, 0.246, 0.2452777777777778, 0.24404761904761904, 0.24583333333333332]"
delay_usage_freq,0.034999999999999996,0.007576767609436586,no_cost,0.25,0,0.0,10,no_cost,0.24146428571428571,"[0.23, 0.24083333333333334, 0.24055555555555555, 0.23916666666666667, 0.246, 0.2452777777777778, 0.24404761904761904, 0.24583333333333332]"
delay_cost,203958.29648877302,29388.416286492877,no_cost,0.25,0,0.0,10,no_cost,0.24146428571428571,"[0.23, 0.24083333333333334, 0.24055555555555555, 0.23916666666666667, 0.246, 0.2452777777777778, 0.24404761904761904, 0.24583333333333332]"
mean_reward,0.24804010846179964,0.0015017724187635524,no_cost,0.25,0,0.0,10,no_cost,0.24146428571428571,"[0.23, 0.24083333333333334, 0.24055555555555555, 0.23916666666666667, 0.246, 0.2452777777777778, 0.24404761904761904, 0.24583333333333332]"
epsilon,0.05,0.0,no_cost,0.25,0,0.0,10,no_cost,0.24146428571428571,"[0.23, 0.24083333333333334, 0.24055555555555555, 0.23916666666666667, 0.246, 0.2452777777777778, 0.24404761904761904, 0.24583333333333332]"
REV,0.24033333333333334,0.025984325759680304,A,0.25,0,0.5,10,A,,
attacker_blocks,144.2,15.590595455808181,A,0.25,0,0.5,10,A,,
total_blocks,600.0,0.0,A,0.25,0,0.5,10,A,,
fork_rate,0.0,0.0,A,0.25,0,0.5,10,A,,
orphan_blocks,412.0,25.60815842222509,A,0.25,0,0.5,10,A,,
delay_usage_freq,0.0,0.0,A,0.25,0,0.5,10,A,,
delay_cost,0.0,0.0,A,0.25,0,0.5,10,A,,
mean_reward,0.0,0.0,A,0.25,0,0.5,10,A,,
epsilon,0.0,0.0,A,0.25,0,0.5,10,A,,
REV,0.253,0.01351268265714076,B,0.25,0,0.5,10,B,,
attacker_blocks,151.8,8.107609594284455,B,0.25,0,0.5,10,B,,
total_blocks,600.0,0.0,B,0.25,0,0.5,10,B,,
fork_rate,0.0,0.0,B,0.25,0,0.5,10,B,,
orphan_blocks,447.2,8.107609594284455,B,0.25,0,0.5,10,B,,
delay_usage_freq,0.0,0.0,B,0.25,0,0.5,10,B,,
delay_cost,181928.48337721772,39826.72403261069,B,0.25,0,0.5,10,B,,
mean_reward,0.0,0.0,B,0.25,0,0.5,10,B,,
epsilon,0.0,0.0,B,0.25,0,0.5,10,B,,
REV,0.195,0.022429588042429276,C,0.25,0,0.5,10,C,-0.014576344233729709,"[-0.036927660974538104, -0.005458136076842193, -0.01114294631909852, -0.013809256856427386, -0.007268827032019222, -0.012419173977825153, -0.014355355831833434, -0.01522939680125367]"
attacker_blocks,117.0,13.457752825457566,C,0.25,0,0.5,10,C,-0.014576344233729709,"[-0.036927660974538104, -0.005458136076842193, -0.01114294631909852, -0.013809256856427386, -0.007268827032019222, -0.012419173977825153, -0.014355355831833434, -0.01522939680125367]"
total_blocks,600.0,0.0,C,0.25,0,0.5,10,C,-0.014576344233729709,"[-0.036927660974538104, -0.005458136076842193, -0.01114294631909852, -0.013809256856427386, -0.007268827032019222, -0.012419173977825153, -0.014355355831833434, -0.01522939680125367]"
fork_rate,0.0,0.0,C,0.25,0,0.5,10,C,-0.014576344233729709,"[-0.036927660974538104, -0.005458136076842193, -0.01114294631909852, -0.013809256856427386, -0.007268827032019222, -0.012419173977825153, -0.014355355831833434, -0.01522939680125367]"
orphan_blocks,482.0,13.457752825457566,C,0.25,0,0.5,10,C,-0.014576344233729709,"[-0.036927660974538104, -0.005458136076842193, -0.01114294631909852, -0.013809256856427386, -0.007268827032019222, -0.012419173977825153, -0.014355355831833434, -0.01522939680125367]"
delay_usage_freq,0.6488333333333334,0.10591473976159045,C,0.25,0,0.5,10,C,-0.014576344233729709,"[-0.036927660974538104, -0.005458136076842193, -0.01114294631909852, -0.013809256856427386, -0.007268827032019222, -0.012419173977825153, -0.014355355831833434, -0.01522939680125367]"
delay_cost,172712.9273575092,22782.8039927155,C,0.25,0,0.5,10,C,-0.014576344233729709,"[-0.036927660974538104, -0.005458136076842193, -0.01114294631909852, -0.013809256856427386, -0.007268827032019222, -0.012419173977825153, -0.014355355831833434, -0.01522939680125367]"
mean_reward,-0.030419715138135045,0.010396833033952498,C,0.25,0,0.5,10,C,-0.014576344233729709,"[-0.036927660974538104, -0.005458136076842193, -0.01114294631909852, -0.013809256856427386, -0.007268827032019222, -0.012419173977825153, -0.014355355831833434, -0.01522939680125367]"
epsilon,0.05,0.0,C,0.25,0,0.5,10,C,-0.014576344233729709,"[-0.036927660974538104, -0.005458136076842193, -0.01114294631909852, -0.013809256856427386, -0.007268827032019222, -0.012419173977825153, -0.014355355831833434, -0.01522939680125367]"
REV,0.21000000000000002,0.031476034387145094,no_targeting,0.25,0,0.5,10,no_targeting,-0.0823395176704656,"[-0.07145368558528897, -0.052495496700176704, -0.06637418365260317, -0.08235401015134464, -0.09458010626746441, -0.09686870130926861, -0.09957456753537397, -0.09501539016220434]"
attacker_blocks,126.0,18.88562063228706,no_targeting,0.25,0,0.5,10,no_targeting,-0.0823395176704656,"[-0.07145368558528897, -0.052495496700176704, -0.06637418365260317, -0.08235401015134464, -0.09458010626746441, -0.09686870130926861, -0.09957456753537397, -0.09501539016220434]"
total_blocks,600.0,0.0,no_targeting,0.25,0,0.5,10,no_targeting,-0.0823395176704656,"[-0.07145368558528897, -0.052495496700176704, -0.06637418365260317, -0.08235401015134464, -0.09458010626746441, -0.09686870130926861, -0.09957456753537397, -0.09501539016220434]"
fork_rate,0.0,0.0,no_targeting,0.25,0,0.5,10,no_targeting,-0.0823395176704656,"[-0.07145368558528897, -0.052495496700176704, -0.06637418365260317, -0.08235401015134464, -0.09458010626746441, -0.09686870130926861, -0.09957456753537397, -0.09501539016220434]"
orphan_blocks,473.0,18.88562063228706,no_targeting,0.25,0,0.5,10,no_targeting,-0.0823395176704656,"[-0.07145368558528897, -0.052495496700176704, -0.06637418365260317, -0.08235401015134464, -0.09458010626746441, -0.09686870130926861, -0.09957456753537397, -0.09501539016220434]"
delay_usage_freq,0.5213333333333334,0.26120305709741803,no_targeting,0.25,0,0.5,10,no_targeting,-0.0823395176704656,"[-0.07145368558528897, -0.052495496700176704, -0.06637418365260317, -0.08235401015134464, -0.09458010626746441, -0.09686870130926861, -0.09957456753537397, -0.09501539016220434]"
delay_cost,193157.5491221543,28842.32320781341,no_targeting,0.25,0,0.5,10,no_targeting,-0.0823395176704656,"[-0.07145368558528897, -0.052495496700176704, -0.06637418365260317, -0.08235401015134464, -0.09458010626746441, -0.09686870130926861, -0.09957456753537397, -0.09501539016220434]"
mean_reward,-0.0919698536917381,0.004609016855263285,no_targeting,0.25,0,0.5,10,no_targeting,-0.0823395176704656,"[-0.07145368558528897, -0.052495496700176704, -0.06637418365260317, -0.08235401015134464, -0.09458010626746441, -0.09686870130926861, -0.09957456753537397, -0.09501539016220434]"
epsilon,0.05,0.0,no_targeting,0.25,0,0.5,10,no_targeting,-0.0823395176704656,"[-0.07145368558528897, -0.052495496700176704, -0.06637418365260317, -0.08235401015134464, -0.09458010626746441, -0.09686870130926861, -0.09957456753537397, -0.09501539016220434]"
REV,0.20766666666666667,0.01039943018382008,no_rl,0.25,0,0.5,10,no_rl,,
attacker_blocks,124.6,6.239658110292049,no_rl,0.25,0,0.5,10,no_rl,,
total_blocks,600.0,0.0,no_rl,0.25,0,0.5,10,no_rl,,
fork_rate,0.0,0.0,no_rl,0.25,0,0.5,10,no_rl,,
orphan_blocks,474.4,6.239658110292048,no_rl,0.25,0,0.5,10,no_rl,,
delay_usage_freq,0.0,0.0,no_rl,0.25,0,0.5,10,no_rl,,
delay_cost,190463.7188797679,43721.05048271346,no_rl,0.25,0,0.5,10,no_rl,,
mean_reward,0.0,0.0,no_rl,0.25,0,0.5,10,no_rl,,
epsilon,0.0,0.0,no_rl,0.25,0,0.5,10,no_rl,,
REV,0.24083333333333337,0.02193213438127987,no_cost,0.25,0,0.5,10,no_cost,0.2505203373015873,"[0.26, 0.2575, 0.25, 0.2504166666666667, 0.24866666666666667, 0.24555555555555555, 0.24619047619047618, 0.24583333333333332]"
attacker_blocks,144.5,13.159280628767922,no_cost,0.25,0,0.5,10,no_cost,0.2505203373015873,"[0.26, 0.2575, 0.25, 0.2504166666666667, 0.24866666666666667, 0.24555555555555555, 0.24619047619047618, 0.24583333333333332]"
total_blocks,600.0,0.0,no_cost,0.25,0,0.5,10,no_cost,0.2505203373015873,"[0.26, 0.2575, 0.25, 0.2504166666666667, 0.24866666666666667, 0.24555555555555555, 0.24619047619047618, 0.24583333333333332]"
fork_rate,0.0,0.0,no_cost,0.25,0,0.5,10,no_cost,0.2505203373015873,"[0.26, 0.2575, 0.25, 0.2504166666666667, 0.24866666666666667, 0.24555555555555555, 0.24619047619047618, 0.24583333333333332]"
orphan_blocks,454.5,13.159280628767922,no_cost,0.25,0,0.5,10,no_cost,0.2505203373015873,"[0.26, 0.2575, 0.25, 0.2504166666666667, 0.24866666666666667, 0.24555555555555555, 0.24619047619047618, 0.24583333333333332]"
delay_usage_freq,0.26816666666666666,0.02581331362870384,no_cost,0.25,0,0.5,10,no_cost,0.2505203373015873,"[0.26, 0.2575, 0.25, 0.2504166666666667, 0.24866666666666667, 0.24555555555555555, 0.24619047619047618, 0.24583333333333332]"
delay_cost,174135.75232809936,27768.059194382324,no_cost,0.25,0,0.5,10,no_cost,0.2505203373015873,"[0.26, 0.2575, 0.25, 0.2504166666666667, 0.24866666666666667, 0.24555555555555555, 0.24619047619047618, 0.24583333333333332]"
mean_reward,0.24404105520024638,0.0020274900520214703,no_cost,0.25,0,0.5,10,no_cost,0.2505203373015873,"[0.26, 0.2575, 0.25, 0.2504166666666667, 0.24866666666666667, 0.24555555555555555, 0.24619047619047618, 0.24583333333333332]"
epsilon,0.05,0.0,no_cost,0.25,0,0.5,10,no_cost,0.2505203373015873,"[0.26, 0.2575, 0.25, 0.2504166666666667, 0.24866666666666667, 0.24555555555555555, 0.24619047619047618, 0.24583333333333332]"
REV,0.24849999999999994,0.02065964635840413,A,0.25,500,0.0,10,A,,
attacker_blocks,149.1,12.395787815042477,A,0.25,500,0.0,10,A,,
total_blocks,600.0,0.0,A,0.25,500,0.0,10,A,,
fork_rate,0.0,0.0,A,0.25,500,0.0,10,A,,
orphan_blocks,415.2,21.44139298957354,A,0.25,500,0.0,10,A,,
delay_usage_freq,0.0,0.0,A,0.25,500,0.0,10,A,,
delay_cost,0.0,0.0,A,0.25,500,0.0,10,A,,
mean_reward,0.0,0.0,A,0.25,500,0.0,10,A,,
epsilon,0.0,0.0,A,0.25,500,0.0,10,A,,
REV,0.25116666666666665,0.009688035130580308,B,0.25,500,0.0,10,B,,
attacker_blocks,150.7,5.812821078348179,B,0.25,500,0.0,10,B,,
total_blocks,600.0,0.0,B,0.25,500,0.0,10,B,,
fork_rate,0.0,0.0,B,0.25,500,0.0,10,B,,
orphan_blocks,448.3,5.812821078348179,B,0.25,500,0.0,10,B,,
delay_usage_freq,0.0,0.0,B,0.25,500,0.0,10,B,,
delay_cost,193202.08872006077,26540.872887134334,B,0.25,500,0.0,10,B,,
mean_reward,0.0,0.0,B,0.25,500,0.0,10,B,,
epsilon,0.0,0.0,B,0.25,500,0.0,10,B,,
REV,0.19316666666666665,0.06154617858783299,C,0.25,500,0.0,10,C,-0.462204845805831,"[-0.6351663959032088, -0.5118685788905126, -0.4608363811222869, -0.43992496260007974, -0.41882275213603026, -0.418093830152577, -0.408252248327377, -0.40467361731457574]"
attacker_blocks,115.9,36.927707152699796,C,0.25,500,0.0,10,C,-0.462204845805831,"[-0.6351663959032088, -0.5118685788905126, -0.4608363811222869, -0.43992496260007974, -0.41882275213603026, -0.418093830152577, -0.408252248327377, -0.40467361731457574]"
total_blocks,600.0,0.0,C,0.25,500,0.0,10,C,-0.462204845805831,"[-0.6351663959032088, -0.5118685788905126, -0.4608363811222869, -0.43992496260007974, -0.41882275213603026, -0.418093830152577, -0.408252248327377, -0.40467361731457574]"
fork_rate,0.0,0.0,C,0.25,500,0.0,10,C,-0.462204845805831,"[-0.6351663959032088, -0.5118685788905126, -0.4608363811222869, -0.43992496260007974, -0.41882275213603026, -0.418093830152577, -0.408252248327377, -0.40467361731457574]"
orphan_blocks,482.7,36.22169392934448,C,0.25,500,0.0,10,C,-0.462204845805831,"[-0.6351663959032088, -0.5118685788905126, -0.4608363811222869, -0.43992496260007974, -0.41882275213603026, -0.418093830152577, -0.408252248327377, -0.40467361731457574]"
delay_usage_freq,0.34133333333333327,0.12956670430398978,C,0.25,500,0.0,10,C,-0.462204845805831,"[-0.6351663959032088, -0.5118685788905126, -0.4608363811222869, -0.43992496260007974, -0.41882275213603026, -0.418093830152577, -0.408252248327377, -0.40467361731457574]"
delay_cost,266033.4437564248,72781.9131194774,C,0.25,500,0.0,10,C,-0.462204845805831,"[-0.6351663959032088, -0.5118685788905126, -0.4608363811222869, -0.43992496260007974, -0.41882275213603026, -0.418093830152577, -0.408252248327377, -0.40467361731457574]"
mean_reward,-0.353966558863721,0.03292118411447182,C,0.25,500,0.0,10,C,-0.462204845805831,"[-0.6351663959032088, -0.5118685788905126, -0.4608363811222869, -0.43992496260007974, -0.41882275213603026, -0.418093830152577, -0.408252248327377, -0.40467361731457574]"
epsilon,0.05,0.0,C,0.25,500,0.0,10,C,-0.462204845805831,"[-0.6351663959032088, -0.5118685788905126, -0.4608363811222869, -0.43992496260007974, -0.41882275213603026, -0.418093830152577, -0.408252248327377, -0.40467361731457574]"
REV,0.11516666666666667,0.01320423613284206,no_targeting,0.25,500,0.0,10,no_targeting,-0.7138840282636616,"[-0.7785784871695082, -0.7831588672075168, -0.7443621551820886, -0.7243686336162702, -0.7046985469706512, -0.6828398860246918, -0.6620293643098168, -0.6310362856287497]"
attacker_blocks,69.1,7.922541679705237,no_targeting,0.25,500,0.0,10,no_targeting,-0.7138840282636616,"[-0.7785784871695082, -0.7831588672075168, -0.7443621551820886, -0.7243686336162702, -0.7046985469706512, -0.6828398860246918, -0.6620293643098168, -0.6310362856287497]"
total_blocks,600.0,0.0,no_targeting,0.25,500,0.0,10,no_targeting,-0.7138840282636616,"[-0.7785784871695082, -0.7831588672075168, -0.7443621551820886, -0.7243686336162702, -0.7046985469706512, -0.6828398860246918, -0.6620293643098168, -0.6310362856287497]"
fork_rate,0.0,0.0,no_targeting,0.25,500,0.0,10,no_targeting,-0.7138840282636616,"[-0.7785784871695082, -0.7831588672075168, -0.7443621551820886, -0.7243686336162702, -0.7046985469706512, -0.6828398860246918, -0.6620293643098168, -0.6310362856287497]"
orphan_blocks,529.9,7.922541679705235,no_targeting,0.25,500,0.0,10,no_targeting,-0.7138840282636616,"[-0.7785784871695082, -0.7831588672075168, -0.7443621551820886, -0.7243686336162702, -0.7046985469706512, -0.6828398860246918, -0.6620293643098168, -0.6310362856287497]"
delay_usage_freq,0.18649999999999997,0.09949703761332376,no_targeting,0.25,500,0.0,10,no_targeting,-0.7138840282636616,"[-0.7785784871695082, -0.7831588672075168, -0.7443621551820886, -0.7243686336162702, -0.7046985469706512, -0.6828398860246918, -0.6620293643098168, -0.6310362856287497]"
delay_cost,298669.2164324672,84892.6188818326,no_targeting,0.25,500,0.0,10,no_targeting,-0.7138840282636616,"[-0.7785784871695082, -0.7831588672075168, -0.7443621551820886, -0.7243686336162702, -0.7046985469706512, -0.6828398860246918, -0.6620293643098168, -0.6310362856287497]"
mean_reward,-0.5155902164243192,0.06139035695046928,no_targeting,0.25,500,0.0,10,no_targeting,-0.7138840282636616,"[-0.7785784871695082, -0.7831588672075168, -0.7443621551820886, -0.7243686336162702, -0.7046985469706512, -0.6828398860246918, -0.6620293643098168, -0.6310362856287497]"
